year,price,location,branch,model,origin,km_driven,external_color,internal_color,num_seats,fuels,engine_capacity,gearbox,wheel_drive,car_type,prediction
2021,650.0,25,5,85,1,5000.0,6,2,1,0,1.5,0,1,1,765.945
2016,225.0,23,4,14,0,124567.0,15,0,0,0,1.25,1,0,4,228.77
2020,950.0,15,10,27,0,9000.0,6,10,0,0,2.5,0,0,3,1353.2375
2019,868.0,2,5,5,0,0.0,9,3,2,1,2.4,1,1,1,1050.815
2019,315.0,10,4,14,0,0.0,0,6,0,0,1.25,0,0,4,468.08
2014,455.0,19,3,3,1,0.0,8,6,0,1,2.2,0,1,2,745.19
2011,430.0,2,5,170,1,0.0,9,3,0,0,1.6,0,0,3,365.93
2003,72.0,2,8,209,0,0.0,6,3,3,0,1.0,1,1,7,90.66
2020,355.0,2,2,35,0,0.0,4,2,0,0,1.4,0,0,4,712.3
2021,1800.0,6,6,8,0,5200.0,3,4,0,0,2.0,0,1,3,1016.9614999999999
2009,320.0,0,17,65,1,0.0,4,2,0,0,2.0,0,0,3,326.175
2021,410.0,2,0,10,0,12000.0,6,2,0,0,1.25,0,0,4,489.71
2006,218.0,24,5,6,0,0.0,9,6,2,0,2.0,1,1,0,247.3033333333333
2009,245.0,4,5,6,0,112.0,12,14,2,0,2.0,1,1,0,314.92
2019,855.0,15,3,3,1,26000.0,6,2,0,1,2.0,0,2,2,1269.23
2009,164.0,32,5,18,0,0.0,9,1,0,0,1.5,1,0,3,184.8
2011,155.0,40,1,70,0,0.0,6,6,0,0,0.8,0,0,4,272.72
2017,500.0,4,5,18,0,17799.0,12,0,0,0,1.5,0,0,3,600.455
2021,1045.0,2,0,0,0,6000.0,9,2,0,0,2.0,0,0,0,1034.66
2016,335.0,4,5,18,0,75000.0,11,1,0,0,1.5,1,0,3,317.2843333333333
2016,515.0,19,3,3,1,90239.0,8,13,0,1,2.2,1,1,2,827.22
2006,145.0,30,4,14,1,130000.0,5,9,0,0,1.0,0,0,4,196.68
2017,1370.0,2,6,8,0,0.0,9,4,0,0,2.0,0,1,3,788.8
2021,1310.0,2,5,24,1,8000.0,6,2,0,0,2.5,0,0,3,893.2609166666666
2021,1615.0,4,6,8,0,9500.0,9,2,0,0,2.0,0,1,3,1003.304
2020,475.0,34,7,9,0,83000.0,0,2,0,0,1.5,0,0,3,764.0616666666667
2018,805.0,35,10,47,0,30000.0,9,4,0,0,2.5,0,0,1,1348.07
2010,445.0,13,5,5,0,69000.0,9,0,2,0,2.7,0,2,1,854.26
2017,240.0,31,0,10,0,0.0,6,9,0,0,1.0,1,0,4,245.28
2015,445.0,2,4,68,0,60000.0,2,2,0,0,2.0,0,0,3,732.895
2004,223.0,55,10,27,0,0.0,9,6,0,0,2.0,1,0,3,170.985
2017,585.0,48,3,3,1,49000.0,12,9,0,1,2.2,0,1,2,925.1566666666665
2014,200.0,2,0,10,1,130000.0,6,10,0,0,1.0,1,0,4,208.20833333333337
2011,240.0,22,1,56,0,80000.0,3,1,0,0,1.8,0,0,3,421.30466666666666
2003,420.0,4,11,25,1,0.0,9,3,0,0,3.0,0,3,1,318.19
2009,2389.0,2,11,79,1,0.0,3,0,1,0,5.7,0,3,1,2265.495
2015,1900.0,2,6,20,0,100000.0,8,17,0,0,3.0,0,1,3,1211.91
2011,120.0,2,4,14,0,0.0,8,2,0,0,1.1,1,0,4,164.33666666666667
2019,2375.0,2,6,38,1,18000.0,0,8,0,0,2.0,0,3,1,2088.86
2018,3420.0,2,6,20,0,0.0,9,4,0,0,3.0,0,1,3,3334.7666666666664
2019,478.0,2,4,44,0,0.0,0,2,0,0,1.6,1,0,3,460.29
1994,75.0,41,5,24,1,0.0,8,6,0,0,2.2,1,0,3,149.19
2017,800.0,45,5,5,1,60000.0,6,10,2,0,2.7,0,1,1,856.07
2020,1459.0,4,6,8,0,0.0,9,0,0,0,2.0,0,1,3,945.76
2003,135.0,36,5,94,0,1538.0,8,6,2,0,1.8,1,1,1,127.64
2013,399.0,54,20,143,1,88000.0,12,9,0,1,3.0,1,2,2,495.26
2014,275.0,2,1,56,0,0.0,9,2,0,0,1.6,1,0,3,296.55
2019,600.0,4,3,3,1,50000.0,6,2,0,1,2.2,1,1,2,1056.6
2020,799.0,2,0,0,0,40000.0,6,0,0,0,2.0,0,0,0,943.58
2019,405.0,35,17,75,0,45000.0,2,0,0,0,1.5,0,0,3,948.2058333333334
2015,880.0,2,13,86,1,0.0,6,0,0,0,2.0,0,1,3,498.89
2014,165.0,19,4,14,0,0.0,6,11,0,0,1.25,1,0,4,258.16
2010,429.0,4,6,8,0,83000.0,6,8,0,0,1.8,0,1,3,401.42
2020,715.0,2,3,3,1,1.0,8,13,0,1,2.2,0,1,2,1215.545
2021,1215.0,4,5,5,0,30000.0,6,9,1,1,2.4,0,1,1,1318.51
2014,228.0,13,4,14,1,54000.0,6,6,3,0,1.0,0,0,5,256.44
2017,835.0,4,3,3,1,32000.0,3,2,0,1,3.2,0,2,2,2362.7395238095237
2015,2350.0,2,6,20,0,0.0,6,4,0,0,3.0,0,1,3,1345.02
2018,775.0,2,10,47,0,36000.0,6,2,0,0,2.5,0,3,1,834.025
2018,510.0,2,10,64,1,36000.0,6,2,0,1,2.2,1,2,2,656.9966666666666
2019,2279.0,4,6,23,0,26000.0,0,2,0,0,2.0,0,1,3,819.57
2011,1220.0,2,6,165,1,0.0,6,1,1,1,3.0,0,3,1,1121.13
2019,2399.0,2,11,21,1,19000.0,0,4,0,0,2.5,0,0,3,758.27
2017,1368.0,18,3,87,1,61000.0,9,0,1,0,2.3,0,3,1,832.118
2004,162.0,19,19,77,0,170000.0,8,0,2,0,2.0,1,1,1,132.11333333333334
2009,210.0,36,0,13,1,160000.0,4,2,0,0,1.4,0,0,4,331.88
2019,480.0,19,7,9,0,58000.0,2,2,0,0,1.5,0,0,3,737.2745238095238
2009,340.0,2,7,26,0,100000.0,8,2,0,0,2.0,0,0,3,311.845
2014,440.0,2,4,68,0,0.0,3,6,0,0,1.6,0,0,3,562.98
2017,790.0,4,7,31,1,36000.0,6,2,0,0,2.4,0,0,3,686.36
2019,488.0,2,5,18,0,0.0,3,1,0,0,1.5,0,0,3,640.7483333333333
2018,398.0,2,4,44,0,0.0,6,6,0,0,1.6,1,0,3,411.96
2018,298.0,2,0,10,0,38300.0,4,0,0,0,1.25,1,0,3,277.78
2012,465.0,2,0,197,1,91000.0,4,6,0,0,2.0,0,0,3,490.51666666666665
2017,820.0,4,6,228,1,0.0,6,2,0,0,1.6,0,0,4,699.3808333333333
2018,620.0,2,0,169,0,0.0,0,2,0,0,1.6,0,0,0,1024.43
2003,145.0,19,3,3,0,100000.0,12,3,0,1,2.5,1,2,2,192.2
2018,830.0,2,10,47,0,55000.0,0,2,0,0,2.5,0,0,1,1367.2866666666669
2008,53.0,6,15,51,0,0.0,6,9,0,0,0.8,1,0,4,89.5
2016,385.0,2,3,103,0,59638.0,2,6,0,0,1.6,0,0,4,790.52
2019,505.0,20,0,33,0,30000.0,0,9,0,0,1.4,0,0,3,734.41
2018,525.0,4,3,72,0,72000.0,6,4,7,1,2.4,1,1,5,557.54
2011,325.0,22,4,44,1,0.0,7,2,0,0,1.6,0,0,3,324.78
2021,799.0,2,0,0,0,3900.0,0,0,0,0,2.0,0,0,0,1064.88
2010,553.0,5,16,67,1,0.0,6,6,4,0,2.0,0,3,6,943.02
2018,315.0,20,0,10,0,51842.0,4,0,0,0,1.25,1,0,3,278.28
2013,4300.0,2,18,49,1,38000.0,6,4,4,0,5.0,0,3,1,3911.11
2019,9500.0,2,11,79,1,30000.0,9,4,4,0,5.7,0,3,1,9203.48
2013,999.0,2,6,23,0,88000.0,6,4,0,0,3.0,0,1,3,1273.695
2019,393.0,2,0,33,0,0.0,2,6,0,0,1.4,1,0,3,424.54
2001,99.0,15,3,211,0,15500.0,6,9,0,0,1.6,1,0,3,122.98
2015,2299.0,2,6,20,0,45000.0,9,4,0,0,3.0,0,1,3,1343.61
2008,178.0,4,5,6,0,0.0,4,6,2,0,2.0,1,1,0,277.295
2021,748.0,2,7,95,1,6060.0,0,11,0,0,1.8,0,0,0,605.37
2001,113.0,27,3,3,0,0.0,0,6,0,1,2.5,1,2,2,194.41666666666669
2009,425.0,2,5,24,1,12000.0,9,0,0,0,2.0,0,0,3,314.915
2010,330.0,16,5,28,1,0.0,9,0,0,1,3.0,1,2,2,668.73
2011,120.0,2,4,14,0,0.0,4,2,0,0,1.1,1,0,4,165.88666666666668
2016,2570.0,2,6,20,0,34000.0,9,2,0,0,3.0,0,1,3,1661.675
2019,390.0,4,0,33,0,37000.0,12,2,0,0,1.4,1,0,3,434.62166666666667
2015,400.0,38,5,93,1,0.0,7,2,0,0,1.3,0,0,4,544.42
2014,839.0,2,6,63,1,60000.0,6,2,0,0,2.0,0,3,3,1154.7866666666666
2018,755.0,2,4,109,0,42000.0,0,8,0,0,2.4,0,0,3,754.6046666666667
2014,678.0,2,0,7,0,90000.0,12,2,1,0,2.4,0,2,1,941.78
2020,548.0,2,5,18,0,19000.0,12,0,0,0,1.5,0,0,3,652.2775
2015,470.0,4,10,17,0,43700.0,6,2,0,0,1.5,0,0,3,480.12
2016,395.0,49,4,32,1,60000.0,6,0,0,0,1.4,0,0,3,465.275
2008,175.0,12,1,1,0,180000.0,4,0,1,0,2.4,1,0,1,285.06
2008,109.0,19,15,39,0,0.0,9,11,0,0,1.5,1,0,3,166.35
2018,533.0,6,5,6,0,45000.0,4,6,2,0,2.0,1,1,0,834.11
2010,2600.0,2,11,79,1,58000.0,9,0,1,0,5.7,0,3,1,2349.25
2010,142.0,2,4,14,1,110000.0,4,5,3,0,1.0,0,0,5,217.57
2016,699.0,2,7,16,0,170000.0,9,0,0,0,2.0,0,0,1,1157.9775
2018,660.0,4,5,6,0,127000.0,10,2,2,0,2.0,0,1,0,849.9
2009,278.0,25,5,93,1,0.0,3,6,0,0,1.3,0,0,4,203.4
1992,69.0,36,7,31,1,4404.0,0,4,0,0,2.2,1,0,3,133.01
2019,585.0,2,4,44,0,20000.0,0,0,0,0,1.6,0,0,3,795.2628571428571
2002,80.0,41,19,77,0,0.0,4,6,2,0,2.0,1,1,1,121.3
2019,505.0,7,5,18,0,30000.0,6,0,0,0,1.5,0,0,3,636.395
2016,680.0,4,5,5,0,49000.0,4,0,2,0,2.7,0,1,1,953.295
2016,725.0,2,3,3,1,86000.0,5,9,0,1,3.2,0,2,2,1526.95
2018,366.0,4,5,18,0,12559.0,6,9,0,0,1.5,1,0,3,381.41
2017,435.0,4,3,72,0,163000.0,7,0,7,1,2.4,1,1,5,574.71
2018,879.0,4,5,24,0,11000.0,12,0,0,0,2.0,0,0,3,819.6
2009,250.0,19,5,6,0,0.0,4,0,2,0,2.0,1,1,0,313.2866666666667
2019,390.0,7,5,18,0,0.0,9,0,0,0,1.5,1,0,3,439.85
2016,1139.0,4,6,8,0,50000.0,9,2,0,0,2.0,0,1,3,765.7566666666667
2016,203.0,17,0,10,1,0.0,6,6,0,0,1.25,1,0,3,244.96666666666667
2011,430.0,2,0,197,1,130000.0,6,6,0,0,2.0,0,0,3,448.63
2015,320.0,4,5,6,0,100000.0,4,0,2,0,2.0,1,1,0,804.99
2019,1159.0,2,0,7,0,26000.0,12,4,1,1,2.2,0,3,1,1123.12
2003,164.0,2,5,19,1,0.0,9,9,0,0,1.8,0,0,3,209.01
2015,590.0,31,4,174,1,51000.0,6,7,0,0,2.0,0,0,0,598.8533333333332
2016,415.0,27,5,18,0,89000.0,6,0,0,0,1.5,0,0,3,448.49
2012,99.0,21,1,90,0,0.0,4,3,0,0,1.6,1,0,3,260.62
2020,775.0,2,4,4,0,7000.0,13,0,0,0,1.4,0,0,0,603.24
2008,235.0,2,5,119,1,2222.0,6,1,6,1,2.5,1,1,5,255.85
2008,258.0,2,5,6,0,163399.0,4,0,2,0,2.0,1,1,0,281.62666666666667
2020,520.0,4,5,18,0,22000.0,0,0,0,0,1.5,0,0,3,651.6475
2015,648.0,35,5,5,0,0.0,4,6,2,1,2.5,1,1,1,807.6666666666665
2015,340.0,36,5,18,0,700000.0,9,2,0,0,1.5,1,0,3,318.085
2020,779.0,2,0,0,0,22668.0,9,0,0,0,2.0,0,0,0,962.0233333333334
2009,359.0,2,4,227,1,95000.0,6,2,0,0,1.6,0,0,1,337.92
2007,375.0,2,0,7,1,135809.0,12,0,1,1,2.2,0,2,1,392.45333333333326
2019,605.0,2,10,17,0,30000.0,0,3,0,0,1.5,0,0,4,824.9325
2021,738.0,2,19,104,1,26000.0,7,2,0,1,2.4,0,1,2,992.09
2014,639.0,2,4,43,0,82000.0,2,2,1,1,2.2,0,0,1,733.55
2010,1150.0,2,11,25,1,120000.0,6,0,0,2,3.5,0,3,1,902.5866666666666
2019,410.0,25,5,18,0,40000.0,6,0,0,0,1.5,1,0,3,441.61333333333334
2010,3268.0,4,11,79,1,72000.0,9,0,1,0,5.7,0,3,1,2359.25
2016,1819.0,4,6,23,0,35000.0,8,2,0,0,2.0,0,1,3,670.16
2013,720.0,20,0,7,1,80000.0,6,2,1,1,2.0,0,0,1,602.706
2017,750.0,0,0,0,0,0.0,2,0,0,0,2.0,0,0,0,958.8366666666667
2016,888.0,2,0,7,0,99000.0,12,0,1,1,2.2,0,2,1,859.1
2017,1450.0,2,6,38,0,65000.0,6,0,0,0,2.0,0,3,1,1739.186666666667
2011,315.0,13,0,33,1,100000.0,6,0,0,0,1.4,0,0,3,333.69
2019,603.0,4,4,44,0,0.0,0,9,0,0,2.0,0,0,3,818.74
2017,588.0,2,5,6,0,120000.0,4,15,2,0,2.0,0,1,0,818.1099999999999
2011,220.0,38,19,108,0,120000.0,3,0,2,0,2.4,1,0,1,247.77
2009,348.0,27,5,19,0,0.0,12,0,0,0,1.8,1,0,3,252.26
2015,678.0,19,0,7,0,50000.0,6,2,0,0,2.4,0,0,1,903.55
2017,588.0,2,3,3,1,64668.0,3,2,0,1,2.2,0,1,2,921.6633333333334
2019,1790.0,4,6,23,0,31000.0,6,2,0,0,2.0,0,1,3,820.5
2013,230.0,2,5,18,0,130000.0,12,6,0,0,1.5,1,0,3,266.4566666666667
2019,1010.0,4,5,5,0,24000.0,9,9,2,1,2.4,0,1,1,1164.195
2022,630.0,12,10,17,0,3800.0,6,2,0,0,1.5,0,0,3,844.66
2018,935.0,4,7,16,1,39999.0,0,2,1,0,1.5,0,0,1,879.745
2015,563.0,27,17,45,1,0.0,4,6,0,1,2.5,0,2,2,565.44
2005,205.0,19,19,77,0,68000.0,8,0,2,0,2.0,1,1,1,155.05
2007,385.0,4,5,220,1,152000.0,3,3,1,0,2.4,0,0,1,276.48
2015,666.0,2,13,132,1,22222.0,2,2,0,0,1.6,0,1,4,652.89
2019,940.0,2,2,2,0,0.0,6,2,1,0,2.0,0,1,1,1467.065833333333
2017,5280.0,2,14,34,1,36000.0,9,8,4,0,3.0,0,1,3,1071.22
2018,718.0,2,17,58,0,50000.0,0,2,1,0,2.0,0,0,1,1181.38
2015,520.0,2,4,46,0,0.0,6,3,1,0,2.0,0,0,1,709.5816666666666
2007,78.0,36,3,72,0,0.0,6,9,7,1,2.4,1,1,5,183.96
2009,325.0,4,3,118,0,82000.0,9,6,0,0,2.3,0,0,3,373.2
2020,660.0,4,0,29,0,18000.0,9,2,0,0,1.6,0,0,3,808.805
2016,4750.0,2,18,49,1,30000.0,6,2,0,0,3.0,0,3,1,1782.535
2010,465.0,2,5,24,0,80000.0,8,2,0,0,3.5,0,0,3,964.64
2018,343.0,4,0,10,0,78000.0,4,9,0,0,1.25,0,0,3,455.4425
2019,375.0,4,0,10,0,16000.0,6,9,0,0,1.25,0,0,4,468.64
2010,2666.0,2,11,79,1,90000.0,9,0,1,0,5.7,0,3,1,2408.1257142857144
2009,385.0,2,5,19,0,1300000.0,9,0,0,0,2.0,0,0,3,338.355
2015,345.0,2,3,89,0,90000.0,6,9,0,0,1.5,0,0,3,561.16
2017,443.0,2,7,9,0,0.0,4,6,0,0,1.5,0,0,3,618.7719999999999
2018,570.0,2,10,17,0,42000.0,8,2,0,0,1.5,0,0,3,810.8641666666667
2020,493.0,6,0,33,0,0.0,6,3,0,0,1.4,0,0,3,708.95
2014,790.0,2,6,63,1,69000.0,9,2,0,0,1.6,0,0,3,406.35
2004,138.0,0,19,77,0,0.0,9,11,2,0,2.0,1,1,1,132.22
2021,379.0,0,4,14,0,7000.0,6,0,0,0,1.25,0,0,4,499.35
2016,486.0,2,10,64,1,120000.0,6,2,0,1,2.2,0,1,2,618.16
2017,1660.0,2,6,23,0,65000.0,8,2,0,0,2.0,0,1,3,691.7597619047618
2017,1079.0,2,6,8,0,40000.0,0,2,0,0,2.0,0,1,3,756.278761904762
1993,88.0,4,5,153,1,260000.0,11,4,0,0,2.4,1,1,3,83.17
2020,1250.0,4,3,55,1,15000.0,9,2,1,1,2.0,0,2,1,1071.108
2003,108.0,21,19,77,0,0.0,4,6,2,0,2.0,1,1,1,117.95
2018,293.0,2,1,40,0,0.0,7,6,0,0,1.4,0,0,3,731.535
2011,195.0,7,4,14,1,0.0,8,6,3,0,1.0,0,0,5,255.49
2018,518.0,51,10,17,0,0.0,6,6,0,0,1.5,0,0,3,779.3925
2017,690.0,4,10,47,0,70000.0,2,2,0,0,2.5,0,0,1,1162.3633333333332
2010,178.0,28,0,13,1,0.0,4,3,0,0,1.1,1,0,4,159.79
2016,6360.0,2,11,79,1,62000.0,9,4,1,0,5.7,0,3,1,6420.85
2010,96.0,19,1,70,0,0.0,0,6,0,0,0.8,1,0,4,116.90833333333335
2021,865.0,4,3,3,0,13000.0,8,2,0,1,2.0,0,2,2,1865.65
2013,435.0,4,3,103,0,50000.0,6,0,0,0,2.0,0,0,3,607.9
2010,193.0,1,17,188,0,0.0,3,6,1,0,1.8,1,0,0,239.74
2015,720.0,4,5,5,0,81500.0,6,2,2,0,2.7,0,2,1,923.16
2015,545.0,2,4,43,0,96000.0,6,2,1,0,2.4,0,0,1,776.2933333333333
2006,225.0,2,5,6,0,186000.0,4,14,2,0,2.0,1,1,0,255.3
2021,638.0,2,19,82,1,3000.0,9,2,1,0,1.5,0,0,1,980.28
2014,325.0,2,17,75,0,60000.0,2,7,0,0,1.5,0,0,3,467.55
2016,420.0,2,10,71,0,50000.0,0,2,0,0,1.5,0,0,3,482.85966666666667
2014,426.0,2,5,93,1,52000.0,7,2,0,0,1.3,0,0,4,384.58
2003,215.0,24,5,19,0,10500.0,4,4,0,0,1.8,1,0,3,172.7
2003,176.0,21,10,27,0,0.0,9,2,0,0,2.0,1,0,3,179.26
2016,235.0,25,4,14,0,0.0,3,6,0,0,1.25,1,0,4,238.41166666666663
2019,620.0,2,10,64,1,50000.0,7,2,0,1,2.2,0,1,2,796.24
2019,1530.0,4,6,8,0,9500.0,6,2,0,0,2.0,0,1,3,890.064
1995,112.0,6,5,172,1,0.0,9,6,0,0,2.0,0,0,3,131.63
2021,785.0,9,2,50,0,4444.0,0,8,0,0,2.0,0,1,3,847.7
2008,999.0,2,11,101,1,0.0,9,3,1,0,4.7,0,3,1,1125.2966666666666
2020,2599.0,4,6,23,0,15000.0,6,2,0,0,2.0,0,1,3,917.7075
2013,480.0,2,3,3,1,140000.0,6,2,0,1,2.2,0,1,2,706.174
2005,350.0,2,5,94,0,50000.0,3,0,2,0,1.8,1,1,1,156.05666666666667
2014,218.0,2,0,10,1,0.0,6,2,0,0,1.0,1,0,4,201.13333333333333
2011,1540.0,2,11,25,1,0.0,6,0,0,2,3.5,0,3,1,943.12
2018,545.0,0,0,29,0,26666.0,6,6,0,0,2.0,0,0,3,903.88
2020,950.0,4,7,16,0,6500.0,8,2,1,0,1.5,0,0,1,955.24
2013,510.0,2,5,5,0,80000.0,4,0,2,0,2.7,0,1,1,1204.31
2020,625.0,2,10,17,0,26000.0,0,2,0,0,1.5,0,0,3,825.255
2017,3230.0,2,11,25,1,26000.0,6,0,0,0,3.5,0,3,1,1590.21
2017,1639.0,2,6,38,0,30000.0,4,2,0,0,2.0,0,3,1,1696.058
2011,253.0,21,1,56,0,0.0,9,6,0,0,1.6,1,0,3,262.4
2009,190.0,7,5,18,0,0.0,9,6,0,0,1.5,1,0,3,193.35150000000002
2019,1020.0,2,3,55,1,0.0,9,2,1,1,2.0,0,1,1,932.4581666666667
2011,486.0,4,6,8,0,53000.0,6,0,0,0,1.8,0,1,3,466.52
2018,838.0,24,5,5,1,0.0,4,4,2,1,2.4,1,1,1,967.0252380952381
2016,295.0,4,4,14,0,70000.0,6,7,0,0,1.25,0,0,4,356.39
2009,133.0,28,4,14,0,0.0,8,2,0,0,1.1,1,0,4,168.74
2019,905.0,18,5,24,1,32000.0,9,0,0,0,2.0,0,0,3,720.43
2017,1420.0,2,3,87,1,84000.0,11,0,1,0,2.3,0,3,1,837.9
2017,385.0,9,17,75,0,50000.0,4,6,0,0,1.5,0,0,3,805.1016666666666
2018,590.0,2,10,64,1,52000.0,6,2,0,1,2.2,0,1,2,767.02
2018,745.0,2,10,47,0,0.0,6,2,0,0,2.0,0,0,1,1022.13
2009,288.0,7,4,158,1,0.0,4,6,0,0,1.6,0,0,3,274.7
2018,288.0,36,0,10,0,0.0,6,6,0,0,1.25,1,0,3,278.14
2016,736.0,2,3,3,1,88888.0,9,9,0,1,3.2,0,2,2,1528.24
2005,98.0,11,15,90,0,18489.0,9,9,0,0,1.6,1,0,3,138.44
2018,1689.0,2,6,38,0,40000.0,6,0,0,0,2.0,0,3,1,2208.3617142857142
2014,645.0,2,7,16,0,50000.0,11,2,0,0,2.4,0,0,1,735.0133333333334
2006,78.0,18,8,209,0,0.0,6,3,3,0,1.0,1,1,7,97.63
2019,770.0,4,5,6,0,0.0,10,4,1,0,2.0,0,1,0,861.9983333333333
2020,855.0,2,0,0,0,29000.0,0,2,0,0,2.0,0,0,0,951.59
2020,1150.0,2,5,5,0,11000.0,6,9,1,1,2.4,0,1,1,1243.7433333333333
2009,295.0,2,0,117,1,96586.0,4,2,0,0,1.6,0,0,4,362.33
2016,3580.0,2,5,113,1,60190.0,9,0,2,0,4.6,0,3,1,3928.99
2014,405.0,2,17,45,1,10000.0,9,6,0,1,2.5,1,2,2,466.45
2008,226.0,7,1,1,0,0.0,12,0,1,0,2.4,0,0,1,414.51333333333326
2018,568.0,27,10,64,1,68000.0,6,2,0,1,2.2,0,1,2,757.29
2016,750.0,10,5,5,0,66580.0,4,5,2,0,2.7,0,1,1,963.83
2018,375.0,38,3,83,0,0.0,6,6,0,0,1.5,1,0,1,331.9
1996,96.0,2,5,24,1,0.0,9,6,0,0,2.2,0,0,3,144.53
2016,1150.0,4,13,30,1,67000.0,9,2,0,0,2.0,0,1,3,565.42
1994,84.0,5,7,31,1,0.0,8,1,0,0,2.0,1,0,3,146.03
2011,1580.0,4,14,34,1,0.0,9,2,4,0,3.6,0,1,3,1102.26
2016,750.0,5,5,24,0,65000.0,12,0,0,0,2.0,0,0,3,727.49
2014,438.0,41,3,3,1,10000.0,0,8,0,1,2.2,1,2,2,616.98
2019,370.0,36,4,48,0,0.0,9,9,0,0,1.4,0,0,3,746.38
2002,135.0,2,20,97,1,300000.0,8,4,1,0,3.2,1,2,1,156.53
2003,90.0,10,19,77,0,0.0,6,6,2,0,2.0,1,1,1,120.33
2016,370.0,2,4,32,1,0.0,2,3,0,0,1.4,0,0,3,473.4466666666667
2016,495.0,2,10,17,0,90000.0,8,2,0,0,1.5,0,0,4,494.0
2007,138.0,7,3,72,0,0.0,6,6,7,1,2.4,1,1,5,192.14666666666665
2007,295.0,31,7,26,0,96000.0,8,0,0,0,2.0,0,0,3,306.04
2015,555.0,8,3,3,1,0.0,8,2,0,1,2.2,1,2,2,803.505
2016,369.0,2,5,6,0,61547.0,12,0,2,0,2.0,1,1,0,811.07
2010,225.0,0,1,56,0,1.0,6,9,0,0,1.6,1,0,3,254.47
2011,300.0,25,0,110,1,86000.0,0,2,0,0,1.4,0,0,4,428.23
2002,92.0,22,20,97,1,0.0,3,6,1,0,3.2,1,2,1,123.79
2013,3699.0,4,18,49,1,51000.0,9,4,0,0,5.0,0,3,1,3486.808333333333
2014,515.0,4,3,55,0,90000.0,11,0,2,1,2.5,1,1,1,489.145
2019,2950.0,2,11,25,1,0.0,6,0,0,0,2.0,0,3,1,2298.1133333333332
2011,156.0,19,15,90,0,0.0,9,6,0,0,1.6,1,0,3,221.22
2012,128.0,19,4,14,0,0.0,4,11,0,0,1.1,1,0,4,210.81666666666663
2011,188.0,30,4,14,1,0.0,2,3,3,0,1.0,0,0,5,248.71
2008,255.0,8,5,6,0,0.0,9,0,2,0,2.0,1,1,0,284.73
2017,5490.0,2,11,66,1,40000.0,8,4,0,2,3.5,0,0,3,1192.9766666666665
2021,450.0,4,5,18,0,12000.0,12,2,0,0,1.5,1,0,3,493.11
2014,2860.0,23,11,101,1,60000.0,6,2,1,0,4.6,0,3,1,1239.0033333333333
2017,695.0,4,10,47,0,70000.0,10,2,0,0,2.5,0,0,1,1171.6866666666665
2021,1280.0,2,5,24,1,7900.0,6,0,0,0,2.5,0,0,3,900.2442500000001
2003,83.0,11,4,145,0,0.0,4,6,0,0,1.6,1,0,3,119.52
2019,769.0,2,7,95,1,30000.0,6,2,0,0,1.8,0,0,0,583.5466666666667
2019,2139.0,2,22,147,1,24000.0,6,4,0,0,2.0,0,3,1,1365.6033333333332
2012,1180.0,4,18,107,1,0.0,6,3,0,0,2.0,0,3,1,841.77
2020,5600.0,4,14,163,1,20000.0,0,2,0,0,2.9,0,3,1,4447.4
2020,1777.0,4,6,23,0,5500.0,6,2,0,0,1.5,0,1,3,781.65
2019,1790.0,2,6,38,0,25000.0,6,4,0,0,2.0,0,3,1,2532.866666666667
2017,270.0,30,0,10,0,14000.0,0,9,0,0,1.0,1,0,4,249.295
2018,755.0,2,4,109,0,42000.0,0,8,0,0,2.4,0,0,3,754.6046666666667
2021,9150.0,4,14,193,1,1800.0,3,2,4,0,3.0,0,1,6,4764.59
2016,1168.0,2,6,8,0,68000.0,9,6,0,0,2.0,0,1,3,763.55
2015,1050.0,4,6,8,0,40000.0,6,2,0,0,2.0,0,1,3,731.1
2016,468.0,2,5,6,0,75000.0,11,4,2,0,2.0,1,1,0,817.5399999999998
2020,440.0,20,0,33,0,28000.0,6,11,0,0,1.4,1,0,3,448.26
2018,789.0,4,10,47,0,63000.0,8,2,0,0,2.5,0,0,1,1372.983
2016,715.0,2,3,3,1,65000.0,5,9,0,1,3.2,0,2,2,1530.75
2015,6200.0,2,18,49,1,50000.0,6,4,4,0,5.0,0,3,1,4420.546666666667
2019,1530.0,2,6,8,0,65000.0,6,2,0,0,2.0,0,1,3,880.8489999999999
2005,145.0,23,5,119,0,150000.0,8,6,6,1,2.5,1,1,5,141.1966666666667
2014,389.0,19,3,103,0,39000.0,6,2,0,0,1.6,0,0,4,589.27
2008,369.0,0,5,24,0,80000.0,9,2,0,0,3.5,0,0,3,613.31
2015,410.0,38,0,29,1,100000.0,6,2,0,0,1.6,0,0,3,593.2616666666667
2020,1030.0,2,2,2,0,40000.0,9,4,1,0,2.0,0,1,1,1482.2366666666667
2008,320.0,2,7,26,0,86000.0,7,2,0,0,2.0,0,0,3,298.895
2020,783.0,4,2,50,0,0.0,9,6,0,0,2.0,0,1,3,851.06
2016,7390.0,2,18,49,1,52000.0,7,4,4,0,5.0,0,3,1,6850.403333333334
2014,1368.0,2,18,107,1,50000.0,6,4,0,0,2.0,0,3,1,993.29
2020,503.0,27,0,33,0,0.0,6,6,0,0,1.4,0,0,3,707.72
2016,888.0,2,6,63,1,0.0,6,11,0,0,1.6,0,0,3,686.4866666666666
2021,1220.0,15,5,24,1,10000.0,9,2,0,0,2.5,0,0,3,889.52625
