year,price,location,branch,model,origin,km_driven,external_color,internal_color,num_seats,fuels,engine_capacity,gearbox,wheel_drive,car_type
2019,400.0,0,4,108,0,40000.0,10,2,0,0,1.2,0,0,2
2016,273.0,19,0,17,1,0.0,12,2,0,0,1.5,1,0,0
2011,280.0,0,2,26,0,0.0,0,3,0,0,1.4,0,0,2
2021,545.0,6,2,53,1,15000.0,1,7,0,0,1.4,0,0,0
2009,250.0,6,2,94,0,0.0,2,1,0,0,1.6,0,0,2
2021,2450.0,0,3,15,1,5000.0,4,1,0,0,2.0,0,3,1
2020,2545.0,1,3,16,1,0.0,4,1,0,0,2.0,0,1,0
2016,226.0,6,2,37,0,0.0,3,0,0,0,1.25,1,0,0
2021,545.0,0,2,53,1,2490.0,3,7,0,0,1.4,0,0,0
2015,588.0,0,0,6,1,66000.0,0,16,2,0,2.7,0,1,1
2010,899.0,1,0,44,0,80000.0,3,2,1,0,3.5,0,0,5
2016,1520.0,0,3,31,0,0.0,2,1,1,0,2.0,0,1,5
2018,540.0,1,14,29,1,29000.0,3,1,0,0,1.5,0,0,1
2000,33.0,23,15,30,1,0.0,0,0,0,0,0.8,1,0,2
2008,378.0,19,2,2,0,0.0,0,0,1,1,2.2,1,0,1
2018,1759.0,0,14,158,0,70000.0,2,1,1,0,2.3,0,3,1
2009,285.0,20,11,36,0,10000.0,1,1,0,0,2.0,0,0,0
2015,323.0,4,2,37,0,70000.0,1,0,0,0,1.25,0,0,2
2009,415.0,0,1,98,0,111000.0,6,11,0,0,2.5,0,1,0
2010,215.0,9,13,28,1,0.0,3,0,0,0,1.6,1,0,0
2016,1150.0,0,3,4,1,70000.0,3,2,0,0,2.0,0,1,0
2020,388.0,24,2,53,1,0.0,3,0,0,0,1.4,1,0,0
2016,1420.0,1,14,158,0,79000.0,2,1,1,0,2.3,0,3,1
2010,175.0,26,15,34,1,178012.0,2,3,0,0,1.6,1,0,0
2019,1025.0,1,14,49,0,27000.0,12,1,1,1,2.0,0,1,1
2015,390.0,0,9,147,0,0.0,3,10,0,0,1.4,0,0,0
2004,133.0,0,12,128,1,15000.0,7,2,2,0,2.0,1,1,1
2021,1020.0,1,11,46,1,15000.0,11,1,0,0,2.5,0,3,1
2019,935.0,3,4,14,0,46000.0,2,1,1,0,1.5,0,0,1
2007,500.0,1,22,175,0,106000.0,2,1,1,0,3.7,0,3,1
2019,450.0,10,9,114,1,41.0,3,2,1,0,2.0,1,0,1
2013,1320.0,0,0,3,0,0.0,5,1,1,0,2.7,0,2,1
2016,315.0,18,0,17,1,0.0,6,0,0,0,1.5,1,0,0
2008,125.0,24,15,66,1,211198.0,5,4,0,0,1.5,1,0,0
2016,388.0,0,17,148,1,64000.0,3,0,0,0,1.4,0,0,2
1997,120.0,29,12,160,1,99999.0,0,2,1,0,2.4,1,2,1
2018,848.0,0,12,138,0,40000.0,7,1,1,1,2.4,0,1,1
2018,623.0,24,8,123,0,0.0,2,13,0,1,2.5,0,1,4
2019,990.0,1,0,6,1,26000.0,3,6,2,1,2.4,0,1,1
2007,230.0,0,12,160,0,246000.0,11,4,1,0,3.0,1,2,1
2020,955.0,0,2,69,1,21000.0,1,2,0,1,2.0,0,0,3
2015,810.0,0,3,4,1,0.0,2,2,0,0,2.0,0,1,0
2020,1330.0,21,14,42,0,0.0,11,1,0,1,2.0,0,2,4
2019,1280.0,1,5,11,1,0.0,1,8,1,0,2.0,0,3,1
2004,218.0,12,14,163,1,0.0,2,2,0,0,2.5,0,0,0
2017,1475.0,0,3,15,1,35000.0,3,2,0,0,2.0,0,3,1
2016,519.0,1,17,112,0,50000.0,2,1,0,0,1.6,0,0,1
2018,300.0,38,12,125,0,50000.0,3,0,0,0,1.2,1,0,0
2016,658.0,0,9,63,1,82000.0,3,1,1,1,2.2,0,0,1
2015,1039.0,0,3,4,1,45000.0,3,2,0,0,2.0,0,1,0
2011,223.0,10,0,17,1,0.0,2,0,0,0,1.5,1,0,0
2020,899.0,0,14,42,0,20000.0,6,1,0,1,2.0,0,2,4
2003,305.0,0,12,160,1,0.0,2,6,1,0,3.5,1,2,1
2010,430.0,1,0,6,1,56000.0,6,2,2,0,2.7,0,2,1
2019,870.0,0,14,42,0,25000.0,6,1,0,1,2.0,0,2,4
2019,805.0,0,11,46,1,40000.0,1,1,0,0,2.0,0,0,1
2017,390.0,44,0,17,1,95000.0,6,11,0,0,1.5,0,0,0
2014,398.0,0,14,29,1,0.0,3,1,0,0,1.5,0,0,1
2012,279.0,8,9,25,0,0.0,3,0,0,0,1.0,0,0,2
2017,560.0,0,14,79,1,45000.0,3,1,0,0,1.5,0,0,2
2009,355.0,18,0,35,1,159802.0,2,6,0,0,1.8,0,0,0
2015,450.0,6,2,134,0,0.0,3,6,8,0,2.4,0,1,5
2018,930.0,0,9,47,1,60000.0,2,2,1,1,2.2,0,0,5
2016,645.0,47,18,86,0,86000.0,7,11,1,1,3.0,0,1,1
2021,1280.0,1,0,0,0,5000.0,1,1,0,0,2.5,0,0,0
2021,1120.0,0,0,6,1,18379.0,2,1,1,1,2.4,0,1,1
2018,318.0,1,2,37,1,0.0,4,4,0,0,1.25,0,0,0
2007,398.0,24,0,0,1,0.0,2,0,0,0,2.4,0,0,0
2011,115.0,20,9,25,1,0.0,0,6,0,0,1.1,1,0,2
2018,355.0,6,2,53,1,71717.0,3,1,0,0,1.4,1,0,0
2014,1650.0,0,10,54,0,42000.0,7,2,0,0,2.0,0,3,1
2019,919.0,0,0,0,0,48000.0,2,1,0,0,2.0,0,0,0
2014,205.0,19,2,37,0,0.0,0,4,0,0,1.0,1,0,2
2017,690.0,0,11,65,1,50000.0,3,1,0,0,2.0,0,0,0
2021,868.0,0,12,58,0,4000.0,1,7,0,1,2.4,0,2,4
2020,535.0,20,0,17,1,5000.0,2,2,0,0,1.5,0,0,0
2017,493.0,1,14,41,1,0.0,11,0,9,1,2.4,1,1,5
2019,595.0,1,14,29,1,8500.0,3,1,0,0,1.0,0,0,1
2008,270.0,0,14,49,1,110000.0,6,2,2,0,2.6,1,1,1
2017,468.0,0,14,29,1,0.0,3,1,0,0,1.5,0,0,1
2016,380.0,0,0,21,1,110000.0,12,6,2,0,2.0,1,1,3
2014,268.0,0,9,25,1,80000.0,12,10,0,0,1.25,0,0,2
2019,1168.0,0,2,2,1,23000.0,2,6,1,1,2.2,0,3,1
2011,185.0,24,13,34,1,124000.0,0,0,0,0,1.6,1,0,0
2011,256.0,18,0,17,1,150000.0,2,8,0,0,1.5,1,0,0
2015,193.0,10,9,25,1,110000.0,3,0,0,0,1.25,1,0,2
2017,4699.0,0,3,172,0,40000.0,2,6,0,0,3.0,0,1,0
2019,590.0,6,11,36,1,18000.0,1,5,0,0,1.5,0,0,0
2015,320.0,4,0,21,1,170000.0,0,2,2,0,2.0,1,1,3
2010,375.0,1,1,1,0,89000.0,3,6,0,0,2.0,0,1,0
2009,129.0,4,15,30,0,80000.0,3,1,0,0,0.8,0,0,2
2016,425.0,29,14,29,1,65000.0,1,1,0,0,1.5,0,0,1
2007,273.0,9,0,218,0,0.0,0,4,0,0,1.6,0,0,0
2014,1340.0,0,7,12,0,36000.0,3,1,0,0,2.0,0,3,1
2019,328.0,0,9,25,1,4.0,1,5,0,0,1.25,0,0,2
2019,549.0,1,0,17,1,12368.0,0,2,0,0,1.5,0,0,0
2017,485.0,0,13,274,0,80000.0,1,1,0,0,1.4,0,0,1
2004,88.0,19,15,34,1,0.0,2,0,0,0,1.8,1,0,0
2020,605.0,0,14,42,0,45000.0,3,7,0,1,2.2,1,1,4
2021,633.0,6,11,36,1,10000.0,3,1,0,0,1.5,0,0,0
2010,430.0,21,2,89,0,90000.0,3,2,0,0,2.0,0,0,0
2014,648.0,0,4,14,1,50000.0,0,1,0,0,2.4,0,0,1
2018,1399.0,0,3,4,1,32000.0,2,5,0,0,2.0,0,1,0
2011,462.0,0,12,138,1,120000.0,0,2,1,1,2.5,0,1,1
2021,2499.0,1,3,15,1,20.0,3,2,0,0,2.0,0,3,1
2019,1180.0,0,0,0,1,0.0,2,8,0,0,2.5,0,0,0
2016,565.0,13,14,42,0,100000.0,12,7,0,1,2.2,0,1,4
2007,259.0,0,0,17,1,0.0,7,2,0,0,1.5,0,0,0
2015,595.0,0,9,63,1,70000.0,3,1,1,0,2.4,0,0,1
2011,215.0,29,9,25,1,96000.0,4,7,0,0,1.1,0,0,2
2021,739.0,0,14,42,0,20000.0,7,1,0,1,2.2,0,1,4
2010,254.0,3,9,48,1,133000.0,2,1,1,0,2.0,0,0,3
2017,1689.0,0,3,16,1,9.0,3,2,0,0,2.0,0,1,0
2016,1130.0,0,3,4,1,40000.0,3,2,0,0,2.0,0,1,0
2019,1330.0,0,3,4,1,22000.0,3,2,0,0,1.5,0,1,0
2007,418.0,15,0,0,0,0.0,2,11,0,0,2.4,0,0,0
2017,555.0,0,11,36,1,51000.0,4,1,0,0,1.5,0,0,0
2007,275.0,1,13,38,1,90000.0,2,2,1,0,2.4,0,0,1
2018,965.0,0,2,2,1,53000.0,3,2,1,1,2.2,0,2,1
2014,498.0,27,14,42,0,80000.0,1,7,0,1,2.2,0,1,4
2014,425.0,29,11,50,0,135689.0,4,3,0,1,2.2,1,2,4
2013,393.0,9,9,57,1,0.0,3,0,0,0,1.6,0,0,0
2017,525.0,0,9,64,1,35000.0,1,2,0,0,2.0,0,0,0
2019,1090.0,0,0,0,0,40000.0,2,1,0,0,2.5,0,0,0
2009,380.0,39,21,244,0,90000.0,3,1,0,0,2.0,0,0,0
2017,1399.0,0,3,15,1,52000.0,3,6,0,0,2.0,0,3,1
2016,226.0,11,2,37,0,0.0,0,0,0,0,1.25,1,0,0
2018,790.0,2,14,42,0,55000.0,1,1,0,1,2.0,0,2,4
2021,683.0,0,11,36,1,7000.0,1,1,0,0,1.5,0,0,0
2016,400.0,0,4,5,1,25000.0,4,1,0,0,1.5,0,0,0
2003,65.0,0,0,144,1,300000.0,4,3,7,0,2.4,1,1,5
2019,640.0,0,13,177,0,50000.0,2,4,0,1,2.5,0,2,4
2016,655.0,0,11,46,1,52000.0,6,1,0,0,2.5,0,0,1
2007,375.0,0,0,0,1,170000.0,2,2,0,0,2.4,0,0,0
2008,380.0,1,0,137,0,6600.0,0,2,1,0,2.4,0,0,1
2015,419.0,6,9,147,0,55000.0,1,5,0,0,1.4,0,0,2
2020,1239.0,0,3,4,1,18000.0,2,2,0,0,1.5,0,1,0
2011,275.0,1,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2015,165.0,21,2,37,0,0.0,4,4,0,0,1.0,1,0,2
2015,308.0,39,2,37,0,70000.0,3,7,0,0,1.0,0,0,2
2019,1168.0,26,14,42,0,11800.0,1,1,0,1,2.0,0,2,4
2011,538.0,0,3,16,1,110000.0,2,1,0,0,1.8,0,1,0
2005,46.0,21,15,30,1,0.0,4,4,0,0,0.8,1,0,2
2021,640.0,1,12,58,0,18000.0,14,1,0,1,2.4,0,1,4
2009,399.0,0,0,6,1,1400000.0,2,2,2,0,2.7,0,2,1
2010,1950.0,0,10,106,0,10000.0,2,6,1,0,4.6,0,3,1
2020,455.0,5,0,17,1,46000.0,3,1,0,0,1.5,1,0,0
2016,456.0,9,9,57,1,0.0,3,0,0,0,2.0,0,0,0
2019,548.0,1,12,100,0,30000.0,2,2,1,0,1.5,0,0,1
2021,702.0,10,14,42,0,0.0,3,1,0,1,2.2,1,2,4
2017,2650.0,1,3,8,1,50000.0,11,2,0,0,3.0,0,1,0
2010,228.0,12,13,28,1,0.0,0,0,0,0,1.6,1,0,0
2017,1480.0,0,16,62,0,33000.0,3,6,0,0,1.8,0,0,0
2020,1119.0,0,2,2,1,21666.0,6,5,1,0,2.4,0,3,1
2012,315.0,0,2,74,1,0.0,2,10,0,0,1.6,0,0,0
2010,245.0,38,9,48,1,0.0,0,0,1,0,1.6,1,0,3
2019,535.0,3,12,100,0,46000.0,3,2,1,0,1.5,0,0,1
2017,585.0,0,13,177,0,67000.0,3,1,0,1,2.8,0,2,4
2017,394.0,21,13,28,1,0.0,2,4,0,0,1.8,0,0,0
2020,1045.0,0,5,11,1,0.0,3,1,1,0,2.0,0,1,1
2018,340.0,17,9,25,1,40000.0,3,2,0,0,1.25,0,0,2
2019,515.0,0,14,79,1,30000.0,11,0,0,0,1.5,0,0,2
2021,400.0,1,12,125,0,34000.0,3,1,0,0,1.2,0,0,0
2011,240.0,3,9,48,1,110000.0,7,0,1,0,2.0,1,0,3
2005,150.0,0,9,171,0,65800.0,0,0,0,0,1.6,1,0,0
2018,945.0,21,0,6,0,50000.0,3,6,2,1,2.4,0,1,1
2018,1349.0,15,3,15,1,48000.0,4,1,0,0,2.0,0,1,1
2011,248.0,0,9,25,0,156900.0,0,7,0,0,1.0,0,0,2
2013,353.0,39,2,74,1,80000.0,0,0,0,0,1.6,0,0,0
2007,413.0,12,0,0,1,0.0,6,0,0,0,2.4,0,0,0
2016,426.0,0,4,5,1,79000.0,3,6,0,0,1.5,0,0,0
2020,939.0,0,2,69,1,21000.0,3,7,0,1,2.0,0,0,3
2020,625.0,18,9,64,1,26000.0,2,5,0,0,2.0,0,0,0
2016,675.0,0,11,46,1,68689.0,4,1,0,0,2.5,0,0,1
2015,3260.0,1,14,183,0,16000.0,2,6,0,0,3.5,0,2,4
2008,140.0,0,2,51,0,0.0,6,10,0,0,1.1,1,0,2
2011,120.0,6,9,25,1,0.0,11,0,0,0,1.1,1,0,2
2017,325.0,0,14,41,1,0.0,0,7,6,1,2.4,1,1,5
2004,730.0,1,3,195,0,100000.0,1,6,5,0,3.5,0,1,7
2021,1425.0,0,2,2,1,7500.0,3,6,1,1,2.2,0,3,1
2017,672.0,0,11,65,1,51000.0,3,1,0,0,2.0,0,0,0
2015,205.0,20,12,125,0,150000.0,3,7,0,0,1.2,1,0,0
2015,409.0,47,9,114,1,80000.0,7,7,1,0,2.0,0,0,1
2013,145.0,19,9,25,1,0.0,3,0,0,0,1.25,1,0,2
2008,213.0,0,0,21,1,0.0,0,0,2,0,2.0,1,1,3
2019,890.0,0,12,138,0,45000.0,11,1,1,1,2.4,0,1,1
2010,318.0,1,0,21,1,150000.0,0,0,2,0,2.0,0,1,3
2017,2490.0,0,10,19,0,40000.0,1,6,0,0,2.0,0,3,1
2021,379.0,34,5,73,1,10060.0,3,1,0,0,1.4,0,0,2
2020,520.0,0,0,17,1,17000.0,0,2,0,0,1.5,0,0,0
2018,530.0,0,14,29,1,56140.0,3,1,0,0,1.5,0,0,1
2018,830.0,0,2,69,1,0.0,1,2,0,0,1.6,0,0,3
2010,250.0,0,15,34,0,0.0,11,1,0,0,1.6,0,0,0
2009,145.0,0,2,51,0,140000.0,0,7,0,0,1.1,1,0,2
2017,519.0,0,11,36,1,0.0,4,1,0,0,1.5,0,0,0
2018,750.0,1,11,65,1,38000.0,2,1,0,0,2.5,0,0,0
2008,58.0,27,15,30,1,0.0,3,4,0,0,0.8,1,0,2
2016,578.0,21,11,65,1,0.0,1,1,0,0,2.5,0,0,0
2018,435.0,1,0,17,1,72000.0,3,2,0,0,1.5,0,0,0
2020,640.0,0,0,21,1,14000.0,3,7,2,0,2.0,1,1,3
2014,425.0,0,0,22,0,48000.0,11,1,0,0,1.3,0,0,2
2020,403.0,1,2,37,1,13000.0,3,7,0,0,1.25,0,0,2
2016,773.0,0,14,42,0,65000.0,6,7,0,1,3.2,0,2,4
2007,56.0,6,15,30,1,0.0,4,7,0,0,0.8,1,0,2
2002,56.0,46,15,176,1,0.0,3,0,0,0,1.6,1,0,0
2014,115.0,0,13,45,1,0.0,0,0,5,0,0.8,1,0,5
2009,270.0,0,11,36,0,11000.0,2,1,0,0,1.6,0,0,0
2019,559.0,0,14,29,1,14000.0,3,1,0,0,1.5,0,0,1
2009,72.0,0,13,45,1,0.0,3,7,0,0,0.8,1,0,2
2017,3290.0,0,3,8,1,20000.0,2,2,0,0,3.0,0,1,0
2021,2488.0,0,3,15,1,1000.0,2,1,0,0,2.0,0,3,1
2020,3900.0,0,6,9,0,15000.0,2,2,0,0,2.0,0,3,1
2013,540.0,46,0,0,1,900000.0,12,2,0,0,2.0,0,0,0
2016,625.0,0,0,6,1,96000.0,3,2,2,0,2.7,0,1,1
2021,789.0,0,5,7,1,0.0,7,4,0,0,2.0,0,1,0
2006,258.0,40,0,21,1,0.0,6,0,2,0,2.0,1,1,3
2011,255.0,1,2,37,0,139000.0,11,2,0,0,1.25,0,0,2
2013,202.0,27,9,25,0,0.0,3,10,5,0,1.0,0,0,5
2015,3800.0,0,7,77,0,60000.0,6,2,0,0,3.0,0,3,1
2018,839.0,0,2,69,1,0.0,3,2,0,0,1.6,0,0,3
2016,405.0,0,9,147,0,0.0,3,2,0,0,1.4,0,0,0
2018,505.0,0,14,79,1,45000.0,3,6,0,0,1.5,0,0,0
2020,1099.0,0,2,2,1,32000.0,1,6,1,0,2.4,0,3,1
2018,8350.0,0,10,93,0,40000.0,6,2,1,0,5.7,0,3,1
2013,263.0,19,2,74,1,0.0,2,0,0,0,1.6,1,0,0
2018,1745.0,0,14,158,0,28000.0,2,1,1,0,2.3,0,3,1
2018,1135.0,0,14,42,0,52000.0,2,1,0,1,2.0,0,2,4
2021,838.0,61,20,277,1,30000.0,1,1,0,0,1.2,0,0,3
2008,245.0,50,0,21,1,24900.0,0,0,2,0,2.0,1,1,3
2013,155.0,38,13,45,1,20000.0,5,7,0,0,1.0,1,0,2
2021,690.0,6,11,36,1,3200.0,1,1,0,0,1.5,0,0,0
2016,735.0,0,4,14,1,0.0,1,1,0,0,2.4,0,0,1
2015,1030.0,1,3,16,1,70000.0,0,2,0,0,2.0,0,1,0
2016,560.0,0,14,42,0,0.0,0,7,0,1,2.2,0,1,4
2008,295.0,18,4,81,1,10000.0,2,11,0,0,1.8,0,0,0
2014,365.0,0,4,5,1,45000.0,7,10,0,0,1.5,0,0,0
2019,980.0,1,4,14,0,29000.0,1,1,1,0,1.5,0,0,1
2012,478.0,0,4,14,1,75000.0,11,1,0,0,2.4,0,0,1
2016,680.0,0,9,47,1,72000.0,3,11,1,0,3.3,0,0,5
2019,1790.0,0,3,15,1,18000.0,4,6,0,0,2.0,0,3,1
2019,975.0,18,4,14,0,5400.0,3,1,1,0,1.5,0,0,1
2013,360.0,3,11,36,1,73000.0,4,1,0,0,1.6,0,0,0
2010,465.0,0,0,282,0,84000.0,11,10,1,0,2.0,0,0,1
2019,4450.0,0,6,9,0,55000.0,3,6,0,0,3.0,0,3,1
2009,425.0,0,21,161,0,115000.0,2,5,0,0,2.0,0,2,1
2011,228.0,0,9,25,1,88888.0,0,1,0,0,1.1,0,0,2
2018,445.0,0,0,17,1,80000.0,12,0,0,0,1.5,0,0,0
2019,575.0,6,9,64,1,0.0,2,7,0,0,2.0,0,0,0
2010,298.0,0,9,18,0,123100.0,0,1,0,0,1.6,0,0,0
2020,850.0,1,0,101,0,4000.0,1,6,0,0,1.8,0,0,1
2018,799.0,0,0,27,0,34000.0,0,1,0,1,2.8,0,2,4
2019,1890.0,0,3,15,1,25000.0,3,1,0,0,2.0,0,3,1
2011,290.0,0,9,18,1,70000.0,1,2,0,0,1.6,1,0,0
2013,290.0,19,13,28,1,104532.0,2,4,0,0,1.6,1,0,0
2016,450.0,1,12,58,0,121000.0,0,1,0,1,2.5,0,1,4
2018,269.0,7,0,83,0,43000.0,1,1,0,0,1.2,1,0,2
2018,457.0,1,4,207,0,53000.0,1,1,0,0,1.5,0,0,2
2016,558.0,0,14,42,0,80000.0,4,8,0,1,2.2,0,1,4
2019,889.0,0,4,14,0,30000.0,1,1,1,0,1.5,0,0,1
2018,415.0,2,9,64,1,0.0,2,0,0,0,1.6,1,0,0
2016,275.0,0,9,25,0,40000.0,3,10,5,0,1.0,0,0,5
2011,450.0,1,2,69,0,83105.0,2,1,0,0,2.0,0,2,3
2000,110.0,8,14,97,1,250000.0,3,0,0,0,1.6,1,0,0
2004,145.0,12,0,17,1,0.0,3,4,0,0,1.5,1,0,0
2016,565.0,0,14,42,0,60000.0,12,7,0,1,2.2,0,1,4
2018,1399.0,0,3,39,0,3500.0,3,6,0,0,2.0,0,3,0
2019,595.0,0,9,64,1,50000.0,4,2,0,0,1.6,0,0,0
2018,589.0,0,11,36,1,49000.0,3,1,0,0,1.5,0,0,0
2017,2390.0,1,1,107,0,13000.0,4,2,3,0,2.0,0,1,7
2018,665.0,2,8,123,0,0.0,7,2,0,1,2.5,0,2,4
2009,330.0,0,9,64,0,100000.0,1,1,0,0,1.6,0,0,6
2021,2910.0,0,3,16,1,1999.0,3,1,0,0,2.0,0,1,0
2017,3050.0,0,10,19,0,43000.0,6,2,0,0,3.5,0,3,1
2017,1980.0,0,10,54,0,68000.0,3,7,0,0,2.0,0,3,1
2018,515.0,7,0,21,1,75000.0,0,6,2,0,2.0,1,1,3
2017,329.0,0,9,25,1,36000.0,3,2,0,0,1.25,0,0,2
2014,375.0,24,0,17,1,0.0,1,1,0,0,1.5,0,0,0
2021,449.0,1,0,17,1,3000.0,6,1,0,0,1.5,1,0,0
2013,145.0,33,13,45,0,0.0,0,1,5,0,1.0,0,0,5
2008,315.0,1,0,21,1,72000.0,11,2,2,0,2.0,0,1,3
2010,245.0,0,0,21,1,0.0,5,10,2,0,2.0,1,1,3
2021,589.0,1,14,29,1,10000.0,3,1,0,0,1.5,0,0,1
2016,2558.0,0,1,130,0,63000.0,2,6,0,0,2.0,0,1,0
2011,996.0,25,16,197,0,0.0,2,0,1,0,3.0,0,3,1
2014,1130.0,1,7,12,0,70000.0,3,2,0,0,2.0,0,3,1
2018,725.0,0,14,42,0,36000.0,8,6,0,1,2.2,0,2,4
2012,696.0,0,2,2,0,88000.0,0,1,1,1,2.0,0,0,1
2021,820.0,1,5,7,1,3500.0,3,4,0,0,2.0,0,1,0
2017,645.0,1,14,42,0,75000.0,0,1,0,1,2.2,1,2,4
2015,265.0,0,2,37,0,68000.0,3,4,0,0,1.25,1,0,2
2003,75.0,1,15,67,1,150000.0,3,10,0,0,1.5,1,0,0
2019,485.0,13,0,17,1,0.0,3,2,0,0,1.5,0,0,0
2010,589.0,27,2,2,0,89000.0,0,1,1,1,2.0,0,0,1
2012,1569.0,0,6,43,0,65000.0,2,6,0,0,3.6,0,3,1
2017,548.0,3,11,36,1,58000.0,1,1,0,0,1.5,0,0,0
2019,1980.0,1,19,151,0,25000.0,3,6,0,0,2.0,0,3,1
2012,180.0,21,13,80,1,0.0,3,2,0,0,1.5,1,0,0
2020,515.0,1,12,100,0,20000.0,7,1,1,0,1.5,1,0,1
2020,615.0,0,0,118,0,26000.0,3,6,1,0,1.5,0,1,1
2018,719.0,1,0,21,1,65000.0,0,6,1,0,2.0,0,1,3
2015,328.0,0,2,37,0,9.0,1,5,0,0,1.25,0,0,0
2014,3200.0,0,6,43,0,0.0,3,6,0,0,4.8,0,3,1
2018,600.0,1,0,21,1,31700.0,8,6,2,0,2.0,1,1,3
2018,352.0,0,9,25,1,20000.0,1,0,0,0,1.25,0,0,2
2009,133.0,55,2,51,0,0.0,0,0,0,0,1.1,1,0,2
2020,555.0,28,14,29,1,39000.0,1,2,0,0,1.5,0,0,1
2019,1000.0,1,0,6,1,61000.0,2,6,2,1,2.4,0,1,1
2008,320.0,10,2,2,0,0.0,2,2,1,0,2.7,1,0,1
2017,735.0,0,11,46,1,0.0,3,1,0,0,2.0,0,0,1
2018,585.0,0,2,115,1,40500.0,4,1,0,0,2.0,0,0,3
2020,2299.0,1,3,15,1,25500.0,4,1,0,0,2.0,0,3,1
2018,368.0,26,13,87,1,0.0,3,1,1,0,1.8,1,0,1
2014,499.0,1,12,138,1,40000.0,0,1,1,0,3.0,0,1,1
2010,468.0,1,21,256,0,50000.0,1,1,3,0,1.4,0,0,6
2019,535.0,5,0,17,1,7700.0,12,2,0,0,1.5,0,0,0
2012,495.0,1,3,4,1,43000.0,3,1,0,0,1.8,0,1,0
2008,168.0,54,9,25,0,0.0,0,4,0,0,1.0,0,0,2
2020,450.0,0,0,17,1,45000.0,2,1,0,0,1.5,1,0,0
2020,6550.0,6,1,229,0,9000.0,4,12,1,0,3.0,0,3,1
2020,2480.0,1,1,98,0,15000.0,3,6,0,0,2.0,0,1,0
2020,408.0,0,2,37,1,26000.0,3,7,0,0,1.25,0,0,2
2011,485.0,1,12,165,1,50000.0,3,1,1,0,2.4,0,0,3
2015,463.0,0,11,36,1,0.0,1,7,0,0,1.5,0,0,2
2020,658.0,8,11,36,1,0.0,3,4,0,0,1.5,0,0,0
2016,312.0,21,0,21,1,0.0,3,4,2,0,2.0,1,1,3
2019,805.0,1,14,42,0,47000.0,3,1,0,1,2.2,0,2,4
2017,899.0,4,2,2,1,70000.0,0,2,1,1,2.2,0,2,1
2015,570.0,0,14,42,0,85000.0,3,1,0,1,3.2,0,2,4
2007,41.0,6,15,30,1,0.0,4,1,0,0,0.8,1,0,2
2018,1639.0,0,19,109,0,23000.0,1,16,0,0,2.0,0,3,1
2018,378.0,21,0,17,1,0.0,3,4,0,0,1.5,1,0,0
2020,375.0,0,5,73,1,97000.0,1,1,0,0,1.4,0,0,2
2018,548.0,11,2,23,1,50000.0,3,0,0,0,2.0,0,0,0
2020,645.0,0,11,36,1,13000.0,3,1,0,0,1.5,0,0,0
2017,3250.0,0,19,224,0,6000.0,3,0,1,0,2.0,0,3,1
2012,1050.0,1,7,12,0,40000.0,3,2,0,0,2.0,0,3,1
2003,243.0,45,0,0,1,0.0,2,0,0,0,3.0,0,0,0
2015,385.0,0,13,87,1,0.0,3,7,1,0,1.8,0,0,1
2020,426.0,1,0,17,1,0.0,6,1,0,0,1.5,1,0,0
2021,1799.0,1,3,15,1,13.0,3,2,0,0,2.0,0,1,1
2018,1758.0,0,3,15,1,40000.0,2,6,0,0,2.0,0,3,1
2007,445.0,17,0,0,0,12588.0,3,2,0,3,2.4,0,0,0
2022,1200.0,1,0,0,0,735.0,2,1,0,0,2.0,0,0,0
2019,3900.0,0,6,9,0,20000.0,3,1,0,0,2.0,0,3,1
2011,353.0,25,14,49,1,0.0,0,0,2,1,2.5,0,1,1
2007,252.0,29,0,21,1,184000.0,5,2,2,0,2.0,1,1,3
2011,265.0,0,15,34,0,35000.0,11,7,0,0,1.6,1,0,0
2019,909.0,0,12,138,0,38000.0,7,1,1,1,2.4,0,1,1
2020,2200.0,0,19,151,0,1.0,3,6,0,0,2.0,0,3,1
2021,2079.0,1,3,16,1,50.0,3,6,0,0,1.5,0,1,0
2017,855.0,0,14,42,0,15000.0,3,7,0,1,3.2,0,2,4
2016,480.0,0,9,64,0,50000.0,2,14,0,0,2.0,0,0,2
2003,68.0,0,12,128,1,0.0,2,0,2,0,2.0,1,1,1
2018,3299.0,1,3,8,1,30000.0,3,1,0,0,3.0,0,1,0
2019,550.0,6,12,100,0,0.0,3,8,1,0,1.5,0,0,1
2021,5215.0,0,7,253,0,0.0,4,1,0,0,2.0,0,3,1
2019,495.0,0,2,53,1,36000.0,1,2,0,0,1.4,0,0,0
2017,668.0,9,11,65,1,60000.0,3,1,0,0,2.0,0,0,0
2020,710.0,0,14,42,0,18000.0,4,1,0,1,2.2,0,1,4
2016,346.0,9,2,53,0,0.0,0,7,0,0,1.4,1,0,0
2018,310.0,24,2,37,1,62000.0,3,2,0,0,1.25,1,0,0
2006,760.0,27,10,99,0,90000.0,0,0,0,0,4.6,0,1,0
2019,498.0,5,2,53,1,28000.0,0,0,0,0,1.4,0,0,0
2010,110.0,19,9,25,1,0.0,6,5,0,0,1.1,1,0,2
2013,180.0,13,9,25,1,110000.0,0,7,0,0,1.25,1,0,2
2013,210.0,0,9,25,0,60000.0,0,3,5,0,1.0,0,0,5
2021,1469.0,0,3,4,1,2599.0,3,1,0,0,1.5,0,1,0
